,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
0,2021-06-30 23:59:59,1,Butter,방탄소년단 ,"146,111,737",7,댄스/팝 ,2021.05.21
1,2021-06-30 23:59:59,2,Next Level,aespa ,"130,607,322",20,댄스/팝 ,2021.05.17
2,2021-06-30 23:59:59,3,헤픈 우연,헤이즈 (Heize) ,"122,378,313",20,알앤비/소울 ,2021.05.20
3,2021-06-30 23:59:59,4,Dun Dun Dance,오마이걸 (OH MY GIRL) ,"114,763,979",3,댄스/팝 ,2021.05.10
4,2021-06-30 23:59:59,5,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber ,"97,144,294",3,팝 ,2021.03.19
5,2021-06-30 23:59:59,6,롤린 (Rollin`),브레이브걸스 (Brave Girls) ,"93,554,909",5,댄스/팝 ,2017.03.07
6,2021-06-30 23:59:59,7,라일락,아이유 (IU) ,"83,868,803",4,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
7,2021-06-30 23:59:59,8,ASAP,STAYC(스테이씨) ,"79,197,896",7,"일렉트로닉,
댄스/팝,
알앤비/소울 ",2021.04.08
8,2021-06-30 23:59:59,9,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) ","75,976,147",44,"댄스/팝,
발라드 ",2021.05.22
9,2021-06-30 23:59:59,10,운전만해 (We Ride),브레이브걸스 (Brave Girls) ,"75,423,508",6,댄스/팝 ,2020.08.14
10,2021-06-30 23:59:59,11,안녕 (Hello),조이 (JOY) ,"73,491,384",new,댄스/팝 ,2021.05.31
11,2021-06-30 23:59:59,12,Celebrity,아이유 (IU) ,"72,924,383",7,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
12,2021-06-30 23:59:59,13,Dynamite,방탄소년단 ,"70,159,879",3,댄스/팝 ,2020.08.21
13,2021-06-30 23:59:59,14,Alcohol-Free,TWICE ,"67,073,964",new,댄스/팝 ,2021.06.11
14,2021-06-30 23:59:59,15,상상더하기,라붐 (LABOUM) ,"65,603,789",2,댄스/팝 ,2016.04.06
15,2021-06-30 23:59:59,16,치맛바람 (Chi Mat Ba Ram),브레이브걸스 (Brave Girls) ,"64,420,936",new,댄스/팝 ,2021.06.17
16,2021-06-30 23:59:59,17,Timeless,SG 워너비 ,"62,334,890",11,"댄스/팝,
알앤비/소울 ",2004.01.20
17,2021-06-30 23:59:59,18,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들 ,"56,051,881",7,랩/힙합 ,2021.03.20
18,2021-06-30 23:59:59,19,내 손을 잡아,아이유 (IU) ,"54,166,885",7,OST ,2011.05.25
19,2021-06-30 23:59:59,20,마.피.아. In the morning,ITZY (있지) ,"53,806,248",9,랩/힙합 ,2021.04.30
20,2021-06-30 23:59:59,21,라라라,SG 워너비 ,"51,336,470",12,"댄스/팝,
발라드 ",2008.04.24
21,2021-06-30 23:59:59,22,멜로디,ASH ISLAND ,"49,338,679",2,랩/힙합 ,2021.02.25
22,2021-06-30 23:59:59,23,밝게 빛나는 별이 되어 비춰줄게,송이한 ,"47,396,133",2,"인디,
알앤비/소울 ",2020.12.29
23,2021-06-30 23:59:59,24,밤하늘의 별을(2020),경서 ,"46,614,061",5,"인디,
발라드 ",2020.11.14
24,2021-06-30 23:59:59,25,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지 ","44,886,289",9,댄스/팝 ,2021.03.05
25,2021-06-30 23:59:59,26,Coin,아이유 (IU) ,"44,254,383",13,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
26,2021-06-30 23:59:59,27,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS ","43,467,357",9,팝 ,2020.10.02
27,2021-06-30 23:59:59,28,Lovesick Girls,BLACKPINK ,"42,364,569",3,"댄스/팝,
랩/힙합 ",2020.10.02
28,2021-06-30 23:59:59,29,Dolphin,오마이걸 (OH MY GIRL) ,"41,808,994",10,댄스/팝 ,2020.04.27
29,2021-06-30 23:59:59,30,잠이 오질 않네요,장범준 ,"41,629,643",2,발라드 ,2020.10.24
30,2021-06-30 23:59:59,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤) ,"41,279,211",4,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
31,2021-06-30 23:59:59,32,바라만 본다,MSG워너비(M.O.M) ,"40,782,522",new,발라드 ,2021.06.26
32,2021-06-30 23:59:59,33,On The Ground,로제 (ROSE) ,"40,571,298",13,락/메탈 ,2021.03.12
33,2021-06-30 23:59:59,34,어푸 (Ah puh),아이유 (IU) ,"40,495,795",7,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
34,2021-06-30 23:59:59,35,취기를 빌려 (취향저격 그녀 X 산들),산들 ,"40,161,243",5,발라드 ,2020.07.20
35,2021-06-30 23:59:59,36,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU) ,"39,841,260",3,댄스/팝 ,2020.05.06
36,2021-06-30 23:59:59,37,Blueming,아이유 (IU) ,"39,830,901",5,"댄스/팝,
발라드 ",2019.11.18
37,2021-06-30 23:59:59,38,체념,"정상동기 (김정수, 정기석, 이동휘, 이상이) ","39,060,811",59,"댄스/팝,
발라드 ",2021.05.22
38,2021-06-30 23:59:59,39,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"38,260,386",9,"랩/힙합,
알앤비/소울 ",2019.04.12
39,2021-06-30 23:59:59,40,내사람,SG 워너비 ,"36,853,089",22,알앤비/소울 ,2006.11.16
40,2021-06-30 23:59:59,41,Off My Face,Justin Bieber ,"36,535,640",25,팝 ,2021.03.19
41,2021-06-30 23:59:59,42,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 ,"35,814,303",8,"인디,
발라드 ",2020.10.23
42,2021-06-30 23:59:59,43,그냥 안아달란 말야,다비치 ,"35,625,989",17,발라드 ,2021.04.12
43,2021-06-30 23:59:59,44,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) ","35,378,121",7,랩/힙합 ,2020.11.21
44,2021-06-30 23:59:59,45,Life Goes On,방탄소년단 ,"35,278,773",4,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.11.20
45,2021-06-30 23:59:59,46,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준 ,"35,152,200",8,"인디,
OST ",2019.08.23
46,2021-06-30 23:59:59,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"35,098,288",6,"발라드,
OST ",2018.03.20
47,2021-06-30 23:59:59,48,비와 당신,이무진 ,"34,728,688",new,"락/메탈,
OST ",2021.06.18
48,2021-06-30 23:59:59,49,추억은 만남보다 이별에 남아,정동하 ,"34,701,767",2,발라드 ,2021.01.31
49,2021-06-30 23:59:59,50,2002,Anne-Marie ,"34,522,887",6,"알앤비/소울,
일렉트로닉 ",2018.04.27
50,2021-06-30 23:59:59,51,나를 아는 사람,MSG워너비(정상동기) ,"34,206,338",new,발라드 ,2021.06.26
51,2021-06-30 23:59:59,52,봄날,방탄소년단 ,"34,058,693",3,"댄스/팝,
랩/힙합 ",2017.02.13
52,2021-06-30 23:59:59,53,그날에 나는 맘이 편했을까,이예준 ,"32,927,760",10,발라드 ,2020.12.03
53,2021-06-30 23:59:59,54,신호등,이무진 ,"32,805,084",HOT,댄스/팝 ,2021.05.14
54,2021-06-30 23:59:59,55,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL) ,"32,541,737",2,댄스/팝 ,2020.04.27
55,2021-06-30 23:59:59,56,METEOR,창모 (CHANGMO) ,"32,510,076",6,랩/힙합 ,2019.11.29
56,2021-06-30 23:59:59,57,이제 나만 믿어요,임영웅 ,"31,939,741",1,성인가요 ,2020.04.03
57,2021-06-30 23:59:59,58,12:45 (Stripped),Etham ,"31,929,211",16,팝 ,2018.10.26
58,2021-06-30 23:59:59,59,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm ,"31,883,312",19,발라드 ,2021.01.24
59,2021-06-30 23:59:59,60,살다가,SG 워너비 ,"31,571,987",31,"발라드,
알앤비/소울 ",2005.03.23
60,2021-06-30 23:59:59,61,오래된 노래,스탠딩 에그(Standing Egg) ,"31,535,465",16,발라드 ,2012.09.04
61,2021-06-30 23:59:59,62,아로하,조정석 ,"30,928,871",3,"인디,
OST ",2020.03.27
62,2021-06-30 23:59:59,63,Memories,Maroon 5 ,"30,534,470",1,팝 ,2019.09.20
63,2021-06-30 23:59:59,64,너의 번호를 누르고 (Prod. 영화처럼),#안녕 ,"29,749,324",6,"인디,
발라드 ",2019.11.30
64,2021-06-30 23:59:59,65,추적이는 여름 비가 되어,장범준 ,"29,215,681",new,"댄스/팝,
발라드 ",2021.06.11
65,2021-06-30 23:59:59,66,늦은 밤 너의 집 앞 골목길에서,노을 ,"29,097,373",6,발라드 ,2019.11.07
66,2021-06-30 23:59:59,67,Love poem,아이유 (IU) ,"28,800,613",6,"댄스/팝,
발라드 ",2019.11.18
67,2021-06-30 23:59:59,68,힘든 건 사랑이 아니다,임창정 ,"28,700,037",14,발라드 ,2020.10.19
68,2021-06-30 23:59:59,69,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈) ,"28,116,820",6,"인디,
발라드 ",2021.03.14
69,2021-06-30 23:59:59,70,How You Like That,BLACKPINK ,"28,032,792",3,댄스/팝 ,2020.06.26
70,2021-06-30 23:59:59,71,사실 나는 (Feat.전건호),경서예지 ,"27,722,424",3,"인디,
발라드 ",2020.04.12
71,2021-06-30 23:59:59,72,어떻게 지내,오반 (OVAN) ,"27,242,273",1,"인디,
랩/힙합 ",2020.03.05
72,2021-06-30 23:59:59,73,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy) ,"26,939,231",27,발라드 ,2021.04.27
73,2021-06-30 23:59:59,74,만약에,"M.O.M (별루지, 강창모, 박재정, 원슈타인 (Wonstein)) ","26,891,701",40,"댄스/팝,
발라드 ",2021.05.22
74,2021-06-30 23:59:59,75,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"26,576,379",3,"인디,
발라드,
알앤비/소울 ",2019.06.09
75,2021-06-30 23:59:59,76,맛 (Hot Sauce),NCT DREAM ,"26,273,356",62,랩/힙합 ,2021.05.10
76,2021-06-30 23:59:59,77,아이와 나의 바다,아이유 (IU) ,"26,190,591",26,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
77,2021-06-30 23:59:59,78,너를 만나,폴킴 ,"25,495,476",4,발라드 ,2018.10.29
78,2021-06-30 23:59:59,79,If You Love Me (Feat. 주헌 (몬스타엑스)),NS Yoon-G ,"25,164,984",HOT,댄스/팝 ,2021.05.22
79,2021-06-30 23:59:59,80,Dance Monkey,Tones And I ,"25,149,645",4,알앤비/소울 ,2019.08.29
80,2021-06-30 23:59:59,81,Ready to love,세븐틴 ,"24,657,921",new,댄스/팝 ,2021.06.18
81,2021-06-30 23:59:59,82,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN) ,"24,494,035",9,발라드 ,2020.08.23
82,2021-06-30 23:59:59,83,Don`t fight the feeling,EXO ,"24,442,592",new,댄스/팝 ,2021.06.07
83,2021-06-30 23:59:59,84,When We Disco (Duet with 선미),박진영 ,"24,033,022",9,댄스/팝 ,2020.08.12
84,2021-06-30 23:59:59,85,서울의 잠 못 이루는 밤 (Feat. 이수현),10cm ,"24,004,780",2,"인디,
발라드 ",2021.05.13
85,2021-06-30 23:59:59,86,Paris In The Rain,Lauv ,"23,833,702",6,팝 ,2018.05.31
86,2021-06-30 23:59:59,87,처음처럼 (Feat. 개리),헤이즈 (Heize) ,"23,768,493",30,알앤비/소울 ,2021.05.20
87,2021-06-30 23:59:59,88,마음을 드려요,아이유 (IU) ,"23,731,972",9,"발라드,
OST ",2020.02.15
88,2021-06-30 23:59:59,89,봄 안녕 봄,아이유 (IU) ,"22,724,639",37,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
89,2021-06-30 23:59:59,90,시작,가호 (Gaho) ,"22,251,106",6,"댄스/팝,
OST ",2020.02.01
90,2021-06-30 23:59:59,91,Don`t Start Now,Dua Lipa ,"22,182,474",4,팝 ,2020.03.27
91,2021-06-30 23:59:59,92,우리 왜 헤어져야 해,신예영 ,"22,084,142",6,발라드 ,2019.11.20
92,2021-06-30 23:59:59,93,Je T`aime,조이 (JOY) ,"21,859,100",HOT,댄스/팝 ,2021.05.31
93,2021-06-30 23:59:59,94,함께 했는데 이별은 나 혼자인 거야,소정 ,"21,781,179",16,발라드 ,2021.02.19
94,2021-06-30 23:59:59,95,고백 (바른연애 길잡이 X 허각),허각 ,"21,728,181",18,발라드 ,2021.02.04
95,2021-06-30 23:59:59,96,다정히 내 이름을 부르면,"경서예지, 전건호 ","21,703,415",HOT,발라드 ,2021.05.19
96,2021-06-30 23:59:59,97,기다릴게,"하동균, 봉구 ","21,689,540",27,발라드 ,2021.04.22
97,2021-06-30 23:59:59,98,I Love U,성시경 ,"21,318,544",17,"댄스/팝,
포크/어쿠스틱,
발라드 ",2021.05.21
98,2021-06-30 23:59:59,99,우린 어쩌다 헤어진 걸까,허각 ,"21,065,768",11,발라드 ,2020.12.28
99,2021-06-30 23:59:59,100,좋을텐데 (If Only) (Feat. 폴킴),조이 (JOY) ,"21,012,689",new,댄스/팝 ,2021.05.31
100,2021-06-30 23:59:59,101,Maniac,Conan Gray ,"20,838,032",9,팝 ,2019.10.25
101,2021-06-30 23:59:59,102,Downtown Baby,블루 (BLOO) ,"20,340,090",4,랩/힙합 ,2017.12.06
102,2021-06-30 23:59:59,103,안녕,폴킴 ,"20,276,235",7,"발라드,
OST ",2019.08.12
103,2021-06-30 23:59:59,104,거짓말이라도 해서 널 보고싶어,백지영 ,"20,142,725",15,발라드 ,2020.07.14
104,2021-06-30 23:59:59,105,벌써일년,"반하나, MJ (써니사이드) ","19,596,649",new,발라드 ,2021.05.30
105,2021-06-30 23:59:59,106,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI) ,"19,440,524",16,랩/힙합 ,2020.12.05
106,2021-06-30 23:59:59,107,내 입술 따뜻한 커피처럼,"청하, Colde (콜드) ","19,333,090",new,발라드 ,2021.06.08
107,2021-06-30 23:59:59,108,오늘따라 더 미운 그대가,전상근 ,"18,866,492",new,발라드 ,2021.06.13
108,2021-06-30 23:59:59,109,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic ","18,736,029",10,알앤비/소울 ,2021.11.12
109,2021-06-30 23:59:59,110,별빛 같은 나의 사랑아,임영웅 ,"18,022,249",15,성인가요 ,2021.03.09
110,2021-06-30 23:59:59,111,서면역에서,순순희 ,"17,928,675",18,"인디,
발라드 ",2020.05.05
111,2021-06-30 23:59:59,112,Black Mamba,aespa ,"17,383,405",31,댄스/팝 ,2020.11.17
112,2021-06-30 23:59:59,113,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"17,098,615",26,랩/힙합 ,2017.06.26
113,2021-06-30 23:59:59,114,Kiss Me More (Feat. SZA),Doja Cat ,"16,991,456",8,팝 ,2021.04.09
114,2021-06-30 23:59:59,115,Hello Future,NCT DREAM ,"16,950,038",new,랩/힙합 ,2021.06.28
115,2021-06-30 23:59:59,116,Flu,아이유 (IU) ,"16,836,839",51,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
116,2021-06-30 23:59:59,117,WE GO,프로미스나인 (fromis_9) ,"16,437,904",HOT,댄스/팝 ,2021.05.17
117,2021-06-30 23:59:59,118,밤편지,아이유 (IU) ,"16,422,734",14,발라드 ,2017.03.24
118,2021-06-30 23:59:59,119,혼술하고 싶은 밤,벤 (Ben) ,"15,739,462",34,발라드 ,2020.12.02
119,2021-06-30 23:59:59,120,At My Worst,Pink Sweat$ ,"15,223,594",18,알앤비/소울 ,2020.07.17
120,2021-06-30 23:59:59,121,너의 모든 순간,성시경 ,"15,117,077",43,"발라드,
OST ",2014.02.12
121,2021-06-30 23:59:59,122,스니커즈 (Sneakers),하성운 ,"14,696,533",new,"댄스/팝,
발라드 ",2021.06.07
122,2021-06-30 23:59:59,123,죄와 벌,SG 워너비 ,"14,481,129",54,"발라드,
알앤비/소울 ",2005.03.23
123,2021-06-30 23:59:59,124,사이렌,호미들 ,"14,227,140",6,랩/힙합 ,2020.05.15
124,2021-06-30 23:59:59,125,Where Are We Now,마마무 (Mamamoo) ,"14,044,434",new,발라드 ,2021.06.02
125,2021-06-30 23:59:59,126,Beautiful Mistakes,"Maroon 5, Megan Thee Stallion ","13,961,536",10,팝 ,2021.03.03
126,2021-06-30 23:59:59,127,0X1=LOVESONG (I Know I Love You) (Feat. Seori),투모로우바이투게더 ,"13,826,861",new,"랩/힙합,
발라드,
락/메탈 ",2021.05.31
127,2021-06-30 23:59:59,128,parachute,John K ,"13,718,537",18,알앤비/소울 ,2020.11.13
128,2021-06-30 23:59:59,129,Ashes,Stellar ,"13,688,821",23,팝 ,2020.05.03
129,2021-06-30 23:59:59,130,하루만 더,빅마마 (BigMama) ,"13,046,962",new,발라드 ,2021.06.24
130,2021-06-30 23:59:59,131,감기 (Feat. 창모),헤이즈 (Heize) ,"12,648,767",-,알앤비/소울 ,2021.05.20
131,2021-06-30 23:59:59,132,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡) ","12,411,878",22,댄스/팝 ,2020.07.18
132,2021-06-30 23:59:59,133,Bad,Christopher ,"11,813,341",8,알앤비/소울 ,2019.11.08
133,2021-06-30 23:59:59,134,되풀이,임창정 ,"11,769,573",43,OST ,2021.03.09
134,2021-06-30 23:59:59,135,꽃이 예뻐봤자 뭐해,신용재 ,"11,501,799",new,발라드 ,2021.06.03
135,2021-06-30 23:59:59,136,돌림노래 (Feat. DEAN),아이유 (IU) ,"11,362,144",55,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
136,2021-06-30 23:59:59,137,소우주 (Mikrokosmos),방탄소년단 ,"11,172,067",24,"랩/힙합,
알앤비/소울 ",2019.04.12
137,2021-06-30 23:59:59,138,딩가딩가 (Dingga),마마무 (Mamamoo) ,"11,153,501",37,댄스/팝 ,2020.10.20
138,2021-06-30 23:59:59,139,사랑은 지날수록 더욱 선명하게 남아,전상근 ,"11,060,711",33,발라드 ,2020.06.07
139,2021-06-30 23:59:59,140,허리춤,오반 (OVAN) ,"10,999,895",new,"인디,
랩/힙합 ",2021.06.21
140,2021-06-30 23:59:59,141,마리아 (Maria),화사(Hwa Sa) ,"10,983,556",33,댄스/팝 ,2020.06.29
141,2021-06-30 23:59:59,142,Stuck with U,"Ariana Grande, Justin Bieber ","10,928,017",2,팝 ,2020.05.08
142,2021-06-30 23:59:59,143,ON,방탄소년단 ,"10,903,068",13,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
143,2021-06-30 23:59:59,144,아리랑,SG 워너비 ,"10,743,709",62,발라드 ,2007.04.06
144,2021-06-30 23:59:59,145,Love Yourself,Justin Bieber ,"10,623,973",18,팝 ,2015.11.13
145,2021-06-30 23:59:59,146,닫힌엔딩 (Closed Ending),숀 (SHAUN) ,"10,604,126",35,"인디,
일렉트로닉,
랩/힙합 ",2021.05.09
146,2021-06-30 23:59:59,147,Save Your Tears (Remix),"The Weeknd, Ariana Grande ","10,589,372",HOT,"팝,
알앤비/소울 ",2021.04.23
147,2021-06-30 23:59:59,148,술 한잔 해요,"경서 (경서예지), MJ (써니사이드) ","10,503,258",45,발라드 ,2021.01.31
148,2021-06-30 23:59:59,149,Panorama,IZ*ONE (아이즈원) ,"10,440,364",36,댄스/팝 ,2020.12.07
149,2021-06-30 23:59:59,150,Bad Boy,"청하, Christopher ","10,348,701",15,팝 ,2020.09.23
150,2021-06-30 23:59:59,151,DNA,방탄소년단 ,"10,343,776",43,"댄스/팝,
랩/힙합 ",2017.09.18
151,2021-06-30 23:59:59,152,Don`t Call Me,샤이니 (SHINee) ,"10,340,672",47,댄스/팝 ,2021.02.22
152,2021-06-30 23:59:59,153,에필로그,아이유 (IU) ,"10,235,610",59,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
153,2021-06-30 23:59:59,154,긴 밤 (Feat. 기리보이),Seori ,"10,091,322",new,"인디,
알앤비/소울 ",2021.06.10
154,2021-06-30 23:59:59,155,가을 우체국 앞에서,김대명 ,"10,088,336",new,"발라드,
OST ",2021.06.25
155,2021-06-30 23:59:59,156,I CAN`T STOP ME,TWICE ,"10,079,887",23,댄스/팝 ,2020.10.26
156,2021-06-30 23:59:59,157,주저하는 연인들을 위해,잔나비 ,"10,079,357",13,"인디,
락/메탈 ",2019.03.13
157,2021-06-30 23:59:59,158,아무노래,지코 (ZICO) ,"10,024,167",20,랩/힙합 ,2020.01.13
158,2021-06-30 23:59:59,159,IDOL,방탄소년단 ,"9,944,875",42,랩/힙합 ,2018.08.24
159,2021-06-30 23:59:59,160,bad guy,Billie Eilish ,"9,943,580",10,팝 ,2019.03.29
160,2021-06-30 23:59:59,161,사계 (Four Seasons),태연 (TAEYEON) ,"9,932,884",10,"댄스/팝,
발라드 ",2019.03.24
161,2021-06-30 23:59:59,162,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코) ,"9,849,846",7,랩/힙합 ,2020.07.19
162,2021-06-30 23:59:59,163,Shape of You,Ed Sheeran ,"9,732,325",5,"락,
팝 ",2017.03.03
163,2021-06-30 23:59:59,164,사랑하게 될 줄 알았어,전미도 ,"9,642,015",9,"댄스/팝,
OST ",2020.05.22
164,2021-06-30 23:59:59,165,Loving You Girl (Feat. Hkeem),Peder Elias ,"9,632,927",new,팝 ,2021.05.14
165,2021-06-30 23:59:59,166,고래 (Dive Into You),NCT DREAM ,"9,605,119",57,듣기,NewJeans
166,2021-06-30 23:59:59,167,희재,성시경 ,"9,601,936",HOT,"발라드,
OST ",2003.02.12
167,2021-06-30 23:59:59,168,Day By Day,조이 (JOY) ,"9,597,597",new,댄스/팝 ,2021.05.31
168,2021-06-30 23:59:59,169,Gone,로제 (ROSE) ,"9,502,184",69,락/메탈 ,2021.03.12
169,2021-06-30 23:59:59,170,우리집,2PM ,"9,351,799",new,댄스/팝 ,2015.06.15
170,2021-06-30 23:59:59,171,Pool Party (Feat. 이찬 of DKB),브레이브걸스 (Brave Girls) ,"9,319,308",new,댄스/팝 ,2021.06.17
171,2021-06-30 23:59:59,172,처음처럼,엠씨더맥스 (M.C The Max) ,"9,256,915",30,발라드 ,2020.03.25
172,2021-06-30 23:59:59,173,To Die For,Sam Smith ,"9,231,652",20,"팝,
알앤비/소울 ",2020.02.14
173,2021-06-30 23:59:59,174,시든 꽃에 물을 주듯,HYNN(박혜원) ,"9,147,831",2,발라드 ,2019.03.31
174,2021-06-30 23:59:59,175,All of My Love,다비치 ,"9,110,891",new,"발라드,
OST ",2021.06.14
175,2021-06-30 23:59:59,176,Way Back Home,숀 (SHAUN) ,"9,031,015",3,"인디,
일렉트로닉 ",2018.06.27
176,2021-06-30 23:59:59,177,Levitating (Feat. DaBaby),Dua Lipa ,"8,890,237",16,팝 ,2020.10.01
177,2021-06-30 23:59:59,178,여행,볼빨간사춘기 ,"8,852,023",29,"인디,
댄스/팝 ",2018.05.24
178,2021-06-30 23:59:59,179,좋은 사람 있으면 소개시켜줘,조이 (JOY) ,"8,846,114",71,"댄스/팝,
OST ",2020.03.20
179,2021-06-30 23:59:59,180,불어온다,하이라이트(Highlight) ,"8,790,171",116,댄스/팝 ,2021.05.03
180,2021-06-30 23:59:59,181,Little Bit of Love,Tom Grennan ,"8,786,191",72,팝 ,2021.01.08
181,2021-06-30 23:59:59,182,Painkiller,Ruel ,"8,757,908",8,팝 ,2019.04.30
182,2021-06-30 23:59:59,183,Hold On,Justin Bieber ,"8,746,382",35,팝 ,2021.03.05
183,2021-06-30 23:59:59,184,Like 1999,Valley ,"8,716,450",39,팝 ,2021.02.09
184,2021-06-30 23:59:59,185,소확행,임창정 ,"8,689,360",49,발라드 ,2020.10.19
185,2021-06-30 23:59:59,186,HERO,임영웅 ,"8,685,521",60,성인가요 ,2020.11.04
186,2021-06-30 23:59:59,187,Bang!,AJR ,"8,682,621",16,팝 ,2020.02.12
187,2021-06-30 23:59:59,188,FAKE LOVE,방탄소년단 ,"8,610,251",HOT,랩/힙합 ,2018.05.18
188,2021-06-30 23:59:59,189,Leave Before You Love Me,"Marshmello, Jonas Brothers ","8,591,969",new,팝 ,2021.05.21
189,2021-06-30 23:59:59,190,내사람 Partner for Life,SG 워너비 ,"8,568,737",62,"발라드,
알앤비/소울 ",2006.04.10
190,2021-06-30 23:59:59,191,After School,Weeekly (위클리) ,"8,547,707",68,댄스/팝 ,2021.03.17
191,2021-06-30 23:59:59,192,Happy Birthday To You,조이 (JOY) ,"8,541,510",new,댄스/팝 ,2021.05.31
192,2021-06-30 23:59:59,193,그럴때마다 (Be There For You),조이 (JOY) ,"8,489,970",new,댄스/팝 ,2021.05.31
193,2021-06-30 23:59:59,194,comethru,Jeremy Zucker ,"8,487,987",17,팝 ,2018.09.28
194,2021-06-30 23:59:59,195,불타오르네 (FIRE),방탄소년단 ,"8,456,875",HOT,댄스/팝 ,2016.05.02
195,2021-06-30 23:59:59,196,I`m Not Cool,현아 (HyunA) ,"8,449,627",77,"댄스/팝,
알앤비/소울 ",2021.01.28
196,2021-06-30 23:59:59,197,Dance The Night Away,TWICE ,"8,447,206",new,댄스/팝 ,2018.07.09
197,2021-06-30 23:59:59,198,다시 사랑한다면 (김필 Ver.),임영웅 ,"8,229,044",31,성인가요 ,2021.05.25
198,2021-06-30 23:59:59,199,34+35,Ariana Grande ,"8,217,265",33,"팝,
알앤비/소울 ",2020.10.30
199,2021-06-30 23:59:59,200,Sugar,Maroon 5 ,"8,214,871",16,"락,
팝 ",2014.09.01
